title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
华为云大数据实习生,南京,大数据,本科,3个月,"[""SQL"", ""Python"", ""Hadoop"", ""HIVE"", ""Java"", ""Spark"", ""HDFS""]","[200, 300]",0薪,"""五险一金，补充医疗保险，加班补助，股票期权，员工旅游，零食下午茶，定期体检，年终奖，节日福利，餐补""",华为云,李加瑞华为云,1,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/3e6885f6d944fffd1nF639q5GFFQ.html?lid=9txOQPXKMFP.search.258&securityId=OnemDvTwY3sLg-k1g0hEodo272P5bg3wrtVz30pRkaDa_tw0Cqr3yjuQCawb9MmnwlARSY--sn8yhLm_K9kf8-YSUqIlyyXVUFQuCI8rUwD2Ou2GF__xteceCDmmIEfhnVYoerA~&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,雨花台区
2024届实习生-大数据研发岗,南京,大数据,本科,1个月,"[""Spark"", ""Flink"", ""Kafka""]","[200, 250]",0薪,"""五险一金，节日福利，零食下午茶，员工旅游，法定节假日三薪，绩效奖金，交通补助，夜班补助，通讯补贴，加班补助，年终奖，定期体检，节假日加班费，股票期权，带薪年假，补充医疗保险""",研发,李言辰研发,1,华为云,"https://c-res.zhipin.com/jrs/7abc983f4bf64747eb8d61142074f21d.jpg?x-oss-process=image/resize,w_100,limit_0",计算机服务,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/dfbf0591f9440f871XN-29i1ElNZ.html?lid=9txOQPXKMFP.search.259&securityId=KBgpzCRdBhG1Z-p1L2aWcanf_58gSZwE_idE7CixsBVqEQyKvY9-yeY6lr50Xcui3x8A9Nj4sGsehvwiwqbT8cEQeJJEO17o4NH-zONExwppFUol9ds2YITNfzgpjJ1hiFHOMxsRspZM&sessionId=,https://www.zhipin.com/gongsi/f78cf3c8ff0eae761nV42NW9FFo~.html,雨花台区
大数据解决方案工程师,南京,大数据,本科,在校/应届,"[""解决方案"", ""招投标"", ""方案讲解"", ""技术支持""]","[10000, 15000]",0薪,"""带薪年假，股票期权，通讯补贴，周三运动日，有无线网，多路线班车，法定节假日三薪，零食下午茶，团建聚餐，餐补，生日福利，节日福利，年终奖，交通补助，补充医疗保险，免费工装，生日福利，定期体检，五险一金，员工旅游""",公共关系专员,汪莹公共关系专员,0,数梦工场,"https://img.bosszhipin.com/beijin/mcs/bar/20191211/5260fa6eb3dbfb1d5059261a1e8f3176be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,B轮,"[1000, 9999]",https://www.zhipin.com/job_detail/a7849a3b63aaf8c91n183tW5GFRV.html?lid=9txOQPXKMFP.search.260&securityId=vqg8kVieCks42-R16RsOIrKJU2tl3kSgiOfwfDjzfxxLa2DnoPv_VfQXfZxYGbwcfQNVdaqQpVuAyhZLPBWm1DUv7EPOP2isyPU5Y7reBg7SXhWNp5ATVreIXM5nZrxls12LyDx0jw~~&sessionId=,https://www.zhipin.com/gongsi/c830fd3f72bc3cc20XZ439y0.html,栖霞区
大数据开发,南京,大数据,本科,1-3年,"[""Hive"", ""DBA"", ""数据分析"", ""数据仓库"", ""数据库开发"", ""Kafka""]","[9000, 13000]",0薪,"""餐补，定期体检，加班补助，年终奖，节日福利，员工旅游，带薪年假，零食下午茶，免费班车，五险一金""",HR,罗先生HR,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/22dce7ca8d74f50f33F429--GFA~.html?lid=9txOQPXKMFP.search.261&securityId=ZVmxoDJJuz5Cd-Q1Q8SAILun-NYAg4s89Ve7y3Q4Zf6NPxlb2RrXxIpKSa4DWcSghf4-jXZQbHEYRWWhejSoAs5VBwwfPzIw0q7QRmHPb4TlkZnBAPHXkEZFxfmbfXWGvIzJLQ~~&sessionId=,https://www.zhipin.com/gongsi/2d208a8834e4a58203d43Q~~.html,江宁区
大数据分析工程师,南京,大数据,本科,3-5年,"[""Python"", ""SQL"", ""Hive""]","[12000, 16000]",0薪,"""节日福利，带薪年假，意外险，五险一金""",人事,任女士人事,0,信臣健康科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20230217/7b5b554d84f9729c41cbdfbe37bd2a658b61860e19b58114c543ae62da4437cbf751c8f55f22ebae.jpg?x-oss-process=image/resize,w_100,limit_0",医疗设备/器械,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/d8f49c68077f65371XN72tu6E1FV.html?lid=9txOQPXKMFP.search.262&securityId=Rv2WNw7mcbR6R-u11BTxXW-SUkU_CoygpJ5kTnKbWMjmtROGPV8GI9tOBHU9zejs5hkjAjSqRMaFQqQYbcfG5gvSRzHf2D-9_RlvFjC_MxFZ0bdXaPTu5g7M1LSxCf5VODXoQpaocF4~&sessionId=,https://www.zhipin.com/gongsi/2dcd1bdd0734661b1nB50t-0Fg~~.html,浦口区
大数据开发,南京,大数据,本科,3-5年,"[""SQL"", ""大数据""]","[13000, 22000]",0薪,"""年终奖，餐补，带薪年假，节日福利，五险一金，定期体检，通讯补贴，补充医疗保险，交通补助，免费班车，加班补助""",人事,黄女士人事,0,鑫合易家,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200902/f7d8ceea039dd6d4356aaaac98c57d391c5be322fadde14b3e94f4ab361b3b07_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/8c29aa0cc4ad20be1nZz2Nu7FlVV.html?lid=9txOQPXKMFP.search.263&securityId=fSxj82637G0wJ-d1zF-XG6J7kPMVO-7MLjkxLvalsaLTlSdka8UpNE92c82ZVQukptzX9KmvVO4LiEiY76fmCxwPFd0aBE8mA2N-p57ZTrR3PEKjPeJsb2VInauOrnp9UGAUAW3gXh4~&sessionId=,https://www.zhipin.com/gongsi/997a687523547bda1XJ62t-8Fg~~.html,
Java（大数据方向）,南京,大数据,本科,3-5年,"[""Java"", ""Spring"", ""kafka"", ""大数据开发""]","[11000, 14000]",0薪,"""带薪年假，节日福利，五险一金，定期体检""",hr,张女士hr,0,绛门科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170526/0be91428e24abe8754c21138d453bad8507d6de6434bb721274323caccc41b3c.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[500, 999]",https://www.zhipin.com/job_detail/7e6e688d308d22601Xx72d-9ElVS.html?lid=9txOQPXKMFP.search.264&securityId=hx8TY5HytmzUs-31BmjzeXjVGfsrn1e_xWm7Y3XzHuBMoP6bntWAySsqKu4QgnLixJmV41uexKykHp6nEWh8McHY97CEO-gm-0v0dPcvGGSssF80ZjpXeuPre5AH-kn_Vr72ffmsuw~~&sessionId=,https://www.zhipin.com/gongsi/3f9bb0b776e1b38c0Xx_39u9.html,江宁区
安全大数据产品经理（NJ）,南京,大数据,本科,1-3年,"[""大数据产品"", ""市场调研"", ""产品设计""]","[12000, 16000]",0薪,"""年终奖，节日福利，定期体检，生日福利，意外险，交通补助，股票期权，五险一金，住房补贴，带薪年假，绩效奖金，餐补，通讯补贴""",HR,杨女士HR,0,新讯数字科技有限公司,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230224/7bf6f160950405e9a7d6cff5c8d469b02c8d7692fd5b56e3e94c6b4afedfe0d56357366f9a376bcb.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/6ae5c64c1e880d2b1Xx63920GVNZ.html?lid=9txOQPXKMFP.search.265&securityId=HtU3J9o23qWbR--105M2xIi_lvtVPXZ4IvMf4XToLDliEascGJL3cEZSb5xJl8unh_Aq8_F2y8mN8l0z-w9rDi_VLO5GHQALHRboUGP5WI5fh_j29gtmbfa9fkO309LGpJdmhFndWJgh&sessionId=,https://www.zhipin.com/gongsi/14dc99aa55d191341XB93d25ElM~.html,浦口区
大数据后端开发工程师,南京,大数据,本科,3-5年,"[""Java"", ""Spring"", ""Python"", ""计算机/软件工程相关经验""]","[20000, 35000]",13薪,"""年终奖，五险一金，定期体检，补充医疗保险，通讯补贴""",研发经理,颜伟研发经理,0,星环,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210521/1b5d823bfc56c695850d8fe1d69022dc784de1c7dbc6f10bc8d48d05f24afeb4.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/6643fa6cc85fe1c71Xx73Ni7EFtY.html?lid=9txOQPXKMFP.search.266&securityId=9LEwgS4XeDadI-M19ppuUFfl2C4kx_JNhfXzWLoufhog5gZ2WvQlfJ6_hkwGFtAZVeRNibX7WouXovZwDeC6muiObWA2etQiSFoO6r-b8gpwVKI7kBGsWIRvFPoTZ5NKf-MW_og2vhil&sessionId=,https://www.zhipin.com/gongsi/1cb2a74b71a8e1351nd92NS7EVo~.html,雨花台区
大数据开发,南京,大数据,本科,3-5年,"[""Python"", ""Spark"", ""Java"", ""大数据开发经验"", ""数仓建设经验""]","[11000, 20000]",0薪,"""节日福利，交通补助，带薪年假，补充医疗保险，五险一金，加班补助，通讯补贴，定期体检，零食下午茶，员工旅游""",HR,安女士HR,0,讯方技术股份,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160712/4a9550b35d8f51d4b6fe7a93c5b76e91a88e4ceaa4411d6e8ba8b6d396209d07.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/783680d41558e2401XJz2ty5F1JQ.html?lid=9txOQPXKMFP.search.267&securityId=jvozE7WaUXk1B-h1O4xysaUyeB2EQC6JPN0podJPqFyZ1j4nWe71Q-lmyjh9IoP5Naf0LvR_dGSZJnsZ4XJweJ4vA2yZYH9BvijEO6yXMRURAvV51966TQi3Zr0cdov0t3KYge6CBYQ~&sessionId=,https://www.zhipin.com/gongsi/fafde4ea70359a4e1HZ73dm8.html,雨花台区
大数据开发,南京,大数据,本科,1-3年,"[""Hive"", ""Spark"", ""Flink"", ""大数据开发经验""]","[10000, 15000]",0薪,"""定期体检，团建活动，节日福利，零食下午茶，通讯补贴，免费班车，带薪年假，五险一金，生日福利，交通补助，补充医疗保险，加班补助""",招聘顾问,周婉招聘顾问,0,软通动力,"https://img.bosszhipin.com/beijin/upload/com/logo/20210830/7b5b554d84f9729cb81dae6da87b9eddbf6e3e481ce34ae8c7421cffdbdea8d6f11cda4aeefd5586.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/72f216d28d6359b01XFy0t6-EFdS.html?lid=9txOQPXKMFP.search.268&securityId=Jn7eLvLzj9u22-W1HQzaRB8Ziq-Y0c4Hi7dMCWI9y9oCp26_AAq5YRvHmoLGEbHp5sP6ldWhbOyxOOY6RsWL95TX-Du2Jjs0Ucam41sHmEREjo0QlkfYcHI6B8ijssWUI8iDPhsE42-b&sessionId=,https://www.zhipin.com/gongsi/c8311034740eee121nVz09S7E1U~.html,江宁区
大数据测试工程师,南京,大数据,本科,1-3年,"[""MySQL"", ""计算机相关专业"", ""大数据"", ""Hive""]","[12000, 16000]",13薪,"""免费打车，住房补贴，生日福利，零食下午茶，年终奖，股票期权，带薪年假，底薪加提成，五险一金，团建聚餐""",HR,刘女士HR,0,视客眼镜网,"https://img.bosszhipin.com/beijin/mcs/banner/d95b4659be8f3f6f81f408c9413957abcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,不需要融资,"[500, 999]",https://www.zhipin.com/job_detail/96aeed58856995641XN72d28GFZS.html?lid=9txOQPXKMFP.search.269&securityId=Is8ogAeUzkZ8L-71rgJ6n58prEDGPTMlDA2gCMGI8A0qGjoTURDjo6w2KQ7WJernlmbCMlV7vlZSOsTxH-p1mFgXOkOKoNsqPkq-zToJqoeq3WROsyUABW0KlxuD5txkB1_U0SO4PH4~&sessionId=,https://www.zhipin.com/gongsi/6ebf638eedf8b29d33Ry2tW4.html,
大数据平台后端开发工程师,南京,大数据,本科,3-5年,"[""Java"", ""Python""]","[12000, 17000]",13薪,"""零食下午茶，五险一金，定期体检，员工旅游，补充医疗保险，节日福利，年终奖，通讯补贴，住房补贴，带薪年假""",部门经理,孙梦晓部门经理,0,Wishare,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180528/a5a338ebd70babeee504670bac387d79cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,B轮,"[100, 499]",https://www.zhipin.com/job_detail/8f53841beadc10f91Xx62Ni1GVRX.html?lid=9txOQPXKMFP.search.270&securityId=We3kODRfMZlMX-f11V7zM8RvhopeR_AB-wJLtLvhN8CUooHj919IP-MdJS6N_GwOpl-Pwfj4hWyr7ZHY4XVb7CpXlJiEFQEAhmkEP4KIOe12f1x86hqbGeilBzelXrDvUzldzaNmtyU~&sessionId=,https://www.zhipin.com/gongsi/3007b8347cd832681n1z3N-9GQ~~.html,江宁区
大数据开发工程师,南京,大数据,本科,经验不限,"[""Java"", ""后端开发经验"", ""大数据处理开发经验""]","[15000, 30000]",14薪,"""加班补助，股票期权，员工旅游，年终奖，五险一金，定期体检，餐补，节日福利，零食下午茶，补充医疗保险""",HR,时月佳HR,0,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/a40e6fd25cd1d74e1Xx73dS8EFJR.html?lid=9txOQPXKMFP.search.271&securityId=HfQu9usN4YXpt-K1X4OrbIkq0EHqcXh8s6vGbX-AkC4VGPVbSuNCwn0I1yW15Kq3oDhzVIGwZO-FPzii2S3KLjanAh7gRNXlX29dt97_lonS1M-1VqwJvTbub2h2P6TynR0z64l0&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,雨花台区
大数据研发工程师,南京,大数据,本科,3-5年,"[""Java"", ""spring cloud"", ""微服务开发经验"", ""hadoop大数据""]","[11000, 14000]",13薪,"""加班补助，五险一金，定期体检，节日福利，餐补，带薪年假，通讯补贴""",招聘,夏女士招聘,0,诚迈电力信息,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200519/2d070d78361b0f6bcfb337eeb1786ce3dbc92663b169785b45dd3ad2455ab604_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/84ba091b887052731Xx63tS9EFVY.html?lid=9txOQPXKMFP.search.272&securityId=7286BEcQKIWTq-d1mKMmP7JsJJpYberbF6zGCaO9evo0peIn98HPWKiAbmdoYgoyozODb74XrIlN2dgMotub8qMLRPuPnWd_mtKfiPob9q4WgEb0eWSkyTWqu8VzJrQzYVxy2HigK-Y~&sessionId=,https://www.zhipin.com/gongsi/0c773354325d095533Z63t2_EA~~.html,江宁区
大数据开发工程师,南京,大数据,本科,1-3年,"[""Java"", ""Python"", ""SQL"", ""数据结构"", ""Oracle"", ""MySQL""]","[15000, 25000]",13薪,"""带薪年假，年终奖，五险一金，股票期权，节日福利""",HR,陆女士HR,0,麦博智能,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211013/7bf6f160950405e927d7f67056058991c78b131297bbbefe40fdf918dc6989fc7701e6d4af2bd143.jpg?x-oss-process=image/resize,w_100,limit_0",医疗健康,B轮,"[20, 99]",https://www.zhipin.com/job_detail/feab6786eabdf70b1nd62d6-E1tY.html?lid=9txOQPXKMFP.search.273&securityId=X4qu4rVER2TH--N1_KDFjHBj72YPNNGarTeOwPlqvGGcwB6hPIVhEyRqGy-POlV9YlKvQFK8MbPElnzyvJmB5wif5EWbUKcIkV8__wLyzyTBK5oegRYSh4wDCIJDjJUONK-IbedUzPDHvQ~~&sessionId=,https://www.zhipin.com/gongsi/4781402d4f50a5e41n1-29W-EFo~.html,雨花台区
软件开发工程师（算法、大数据、AI）,南京,大数据,本科,在校/应届,"[""C/C++"", ""Java"", ""Python""]","[20000, 30000]",0薪,"""节日福利，零食下午茶，加班补助，补充医疗保险，五险一金，年终奖，股票期权，定期体检，员工旅游，餐补""",招聘HR,毛映霞招聘HR,0,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/57ff14450addf9a61Xd92NS1FlNT.html?lid=9txOQPXKMFP.search.274&securityId=DJBPP258HKEOE--1bwTEY34gEB3KRDQ7gZ04GNjp13zSs-6Og-rUQK7NdUhfV6skZG5spai8h3TU8t4rkQ3mtps9W5rdo_TdM3SIBTGTF9zFd-6fzEqEFFTgiXayGG1BvIlx_Go~&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,雨花台区
大数据运维工程师【AI自动化方向】,南京,大数据,本科,3-5年,"[""Docker"", ""Kubernetes"", ""大数据运维经验"", ""SQL"", ""Shell""]","[11000, 18000]",13薪,无,人事专员,陈女士人事专员,0,达善,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",移动互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/77149107f695c90d1Xx63925GFRR.html?lid=9txOQPXKMFP.search.275&securityId=BLXvsktI7NlTb-o1sS_4itTkcjuo3tRuHjptDoxCfvEmKstrcB97ws8vTF2ldLFFdgLU3txknNuXVsXHoAmrWvbz9KctkZROCzsePwHMrnPKwyWeA59R1R9iqk4L00aSTZeYrvkluHS5&sessionId=,https://www.zhipin.com/gongsi/b38f75342eb45c1e1XR92d2-EVM~.html,雨花台区
大数据开发工程师（广东）,南京,大数据,大专,3-5年,"[""Java"", ""Spark"", ""HIVE"", ""Hadoop"", ""Hbase"", ""Flink""]","[10000, 15000]",13薪,"""五险一金，定期体检，通讯补贴，节日福利，带薪年假，年终奖，餐补，员工旅游""",HR,姬女士HR,0,南京艾瑞特软件,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211020/7bf6f160950405e90776ce52283732799d767777ea91ccef90b1951e8a8610cba3279c3e71c00fb8.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/02c02b181ae0a0671n1539-8GVtZ.html?lid=9txOQPXKMFP.search.276&securityId=iapVC5ofcRnGp-V1hdv4zYQ7fyuiRW5HsjJB2iy5c8qHHw8Jp9TKks1G-8Bcro2QOC1IeI5ykd07wdx1uTLc2NvqSUpHVfJdI-d2ufFa8JXsljLK7OoI0fmkWM6YCoqmF4uLrQ2Tkug~&sessionId=,https://www.zhipin.com/gongsi/4c9bd09496bfa9860XN939y0FA~~.html,江宁区
大数据开发,南京,大数据,本科,5-10年,"[""etl""]","[11000, 22000]",13薪,"""定期体检，五险一金，加班补助，带薪年假，年终奖，零食下午茶""",HR,潘慧玲HR,0,翼海云峰,"https://img.bosszhipin.com/beijin/upload/com/logo/20190618/84124d0ec2dee260847ab4d418c5c399d35340d4619c0e1bdc8e40526b7bb047.png?x-oss-process=image/resize,w_100,limit_0",数据服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/564fd19695ca3d1a1XN80ti8F1JU.html?lid=9txOQPXKMFP.search.277&securityId=z23pRuVZB6liu-s1n_BHYGvXKM98vRX4FWu_6fUJlHavpAWtn3W9JpYlScGK_zSG71peXI5t1HE9Ds6WDpwb_k6DiMnhRxod1H-UDi3v8texKMZIAbbzqrKwHeR2GxJ6by7t2f88Te4~&sessionId=,https://www.zhipin.com/gongsi/50a6af3d6727b43d03x62dm0FA~~.html,雨花台区
大数据实施工程师,南京,大数据,大专,3-5年,"[""MySQL/Oracle/DB2"", ""Kettle/Informatica"", ""Tableau/Power BI""]","[11000, 20000]",0薪,"""定期体检，绩效奖金，零食下午茶，团建聚餐，五险一金""",行政,郭女士行政,0,数蓝科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20220702/7b5b554d84f9729c468b99a76cc0d183d35859bc0176c73a530a504b16ad7aefd3c38ce7b2fc7362.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/8702d43667c7b78c1XF53Nq8GFtZ.html?lid=9txOQPXKMFP.search.278&securityId=SLrp_HEDbeaw1-o1ZkRzSpzCk8aZNORRW0sDSupgg0G-kesEk3dT4ggNvREzS5dLQq5fiLvsoROcaX_7FHwpNJIYukKTPC6xPc8avimWEBxflArk7ViNkL5bnwNJTK-o-pfGoHHD7gQH&sessionId=,https://www.zhipin.com/gongsi/f3510811107289a41XV52Nq0GFQ~.html,建邺区
大数据分析工程师,南京,大数据,本科,3-5年,"[""数据分析/挖掘经验"", ""机器学习建模经验""]","[25000, 40000]",0薪,"""五险一金，定期体检，年终奖，股票期权，员工旅游，节日福利，零食下午茶""",HRBP,方先生HRBP,0,满帮集团,"https://img.bosszhipin.com/beijin/mcs/banner/b17d42d12894ac5a35ab33177372113dcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/e58c0d20d2efedd31Xx72tS_FFJX.html?lid=9txOQPXKMFP.search.279&securityId=0hvGQUL9V5hdn-T13vRxZpKHEHp89uoS31Nh1Gls7yq1p4_cq3bDyDENH2AXff2XYHIxGHLece179H4T6ZimwQJL_lyOFz37tp_mffuGM5BfN8IpYesU8SalDwmVB3dhO5efJ5dCQ-U~&sessionId=,https://www.zhipin.com/gongsi/879ccc35345e3c0133172N68GA~~.html,雨花台区
大数据开发工程师,南京,大数据,本科,1-3年,"[""Java"", ""Scala"", ""计算机相关专业"", ""数学/统计相关专业""]","[15000, 30000]",14薪,"""补充医疗保险，加班补助，年终奖，餐补，定期体检，交通补助，带薪年假，生日福利，零食下午茶，团建聚餐，员工旅游，绩效奖金，有无线网，五险一金，节日福利，定期体检，股票期权""",高级产品经理,刘先生高级产品经理,0,领行科技,"https://img.bosszhipin.com/beijin/mcs/banner/85fd98e03c39a4b5f202695f597be353cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,B轮,"[1000, 9999]",https://www.zhipin.com/job_detail/935d48a3188beac01Xd92tq4FlNR.html?lid=9txOQPXKMFP.search.280&securityId=793tQkC28vWaM-C1Bt2ANoCtJIQpp_gFDnAN6R2DdkfIJR9i1e4qyU5xNz5PK_8P7hMHT2A1B4gGPYAYCALN6FBQRomEiABtLHxq96wyF6pxFsyyxj9RW-NZU6ZWy5WCsmDWgw32Mp0k&sessionId=,https://www.zhipin.com/gongsi/c70116cf3d07284803d83tm_Ew~~.html,江宁区
spark大数据开发工程师,南京,大数据,本科,3-5年,"[""Flink"", ""Spark"", ""Hive"", ""大数据开发经验""]","[15000, 20000]",0薪,"""加班补助，零食下午茶，带薪年假，节日福利，员工旅游，交通补助，补充医疗保险，年终奖，餐补，五险一金，定期体检，通讯补贴""",招聘主管,黄女士招聘主管,0,华成峰科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161031/b0ec88849b8ea678c9229e31f1c0e2dc52f5c68ef489b4af1dc81d4520bf4342.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[500, 999]",https://www.zhipin.com/job_detail/d14d8b4aa80dbfcc1Xx739S-EFVZ.html?lid=9txOQPXKMFP.search.281&securityId=O1Ir7ItcqjRE0-n1TJt7_Q2c1uaAIuYJO26XenXae0IMOP3kRwrdi5mJ3Zmoldc8ZwbJZknjcr6i_o3XCgr573-Xq5iDkaiYxmSA9AHkqT_YTABstSidYtLuhu1G-3iRAPpPZzPg7A~~&sessionId=,https://www.zhipin.com/gongsi/aa857de4e8f3b0bb03R-3N66.html,江宁区
大数据开发工程师,南京,大数据,本科,1-3年,"[""Java""]","[14000, 16000]",16薪,"""员工旅游，带薪年假，餐补，免费班车，定期体检，五险一金，股票期权，年终奖，节日福利""",招聘专员,王先生招聘专员,0,杭州端点,"https://img.bosszhipin.com/beijin/upload/com/logo/20210607/671e4e9116018f1b44c35de71eb709b6bbeb98c8a188303359aa3ee583be14fc.png?x-oss-process=image/resize,w_100,limit_0",互联网,B轮,"[500, 999]",https://www.zhipin.com/job_detail/feaf705dcf19cf891n163du0GFNW.html?lid=9txOQPXKMFP.search.282&securityId=AQlCrBpRqmIAf-31RxkL4pSGDNm0nTSklnoYHF4jmpbHrOPkxFk95GFWZ7sA3jwd6i0JmII6t6CsJAAKub8L4hyZ7rEUxV-6lFgrTPoAhjE_7nxImn1VHWLWfph11t2P3BLBHFAm&sessionId=,https://www.zhipin.com/gongsi/5c6d133b83466e741XBz3dQ~.html,建邺区
大数据工程师,南京,大数据,本科,经验不限,"[""Java"", ""Hadoop"", ""Spark"", ""大数据"", ""C++"", ""olap""]","[13000, 26000]",14薪,"""员工旅游，股票期权，节日福利，五险一金，年终奖，零食下午茶，加班补助，定期体检，餐补，补充医疗保险""",招聘经理,曾先生招聘经理,0,华为,"https://img.bosszhipin.com/beijin/upload/com/logo/20200429/8f64c9d0b30a53c434b26799ca78966cec9b49ecaf1604cb263748f03d5c2b0f.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/65a0aeee428322180X143d24GFU~.html?lid=9txOQPXKMFP.search.283&securityId=EOIoE1J4trx30-O1Z4cLsrkWp2US8m2HhegXzPAovqiNzWkDLUS3bT6qIOYpD39HUkkqNY4MJ5CS2aMmsK6dQoaB-WT9eD1xLpSKaK4c9Qnkd4tQpI-tWAvoT6OIwLVnt7oEGA~~&sessionId=,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html,雨花台区
大数据分析挖掘工程师,南京,大数据,本科,3-5年,"[""Python"", ""Hadoop"", ""聚类分析"", ""回归分析"", ""机器学习算法""]","[12000, 20000]",0薪,"""包吃，通讯补贴，节日福利，带薪年假，五险一金，定期体检，餐补，年终奖""",产品经理,刘俊玮产品经理,0,江苏鸿信,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200210/6d68b2c9f541e006fc059a361dc8be970095f6d8c60a3114d9f8848f15a1368a_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/74532310cde907891nJy2NS-FFdX.html?lid=9txOQPXKMFP.search.284&securityId=zrfgGjuFUG6ZX-81K5gI9FUJg4oeK9CURdD_uTvOmS5CtwgfEIuZyQ3F5JEphUHHTLfCMuYvDCpBIM-IFtlK9SyLukizlFSxlt3awFQA1jojdG_Il40N4r2clKSpBFIfp50t0OPoU5c~&sessionId=,https://www.zhipin.com/gongsi/b1438328332005201n140tm7.html,玄武区
